Course Number,Course Name,Course Description
SEAD 540,Industrial Ecology and Systems,"SEAD : Industrial ecology theory, concepts, normative goals and analytical methods. Material and energy flows, environmental impacts of industrial activities, systems
thinking, transitioning from linear to closed loop systems, recent contributions to sustainable product systems, urban metabolism, optimized materials or energy
management, development of a circular economy, new environmental policies and business models based on product or material lifecycle information. Consumer and
organizational behaviour in transitioning to sustainable industrial systems."
SEAD 550,Decision-Making for Sustainability in Engineering and Design,"SEAD : Role and importance of engineering decisions of environmental, social, and economic problems and the application of decision-making approaches and tools to engineering sustainability. Multi-criteria decision-making, uncertainty analysis, game theory, sustainability metrics, life cycle analysis evaluation and impact assessment methodologies, design problem formulation, stage-dependent strategies, case studies."
URBP 501,Principles and Practice 1,"Urban Planning : This six-week intensive course exposes students to issues and techniques that are applicable in diverse professional planning contexts. The subject matter, geographic area, scale of intervention and institutional location of planning varies from semester to semester. The course focuses on a specific case study and is taught by a visiting lecturer with professional experience in the selected subject matter."
URBP 503,Public Transport: Planning and Operations,Urban Planning : Overview of topics in planning and operations for public transport with special emphasis on best-practice strategies of contemporary urban systems.
URBP 504,Planning for Active Transportation,"Urban Planning : The importance of transit, walking, and cycling as modes of transportation in sustainable urban environments. Planning, design, and operation of mass transit systems, bikeways, and footpaths."
URBP 505,Geographic Information Systems,Urban Planning : An introduction to fundamental geographic information system (GIS) concepts and a range of GIS applications in urban and regional planning.
URBP 506,Environmental Policy and Planning,"Urban Planning : Analytical and institutional approaches for understanding and addressing environmental issues at various scales; characteristics of environmental issues, science-policy-politics interactions relating to the environment, and implications for policy; sustainability, and the need for and challenges associated with interdisciplinary perspectives; externalities and their regulation; public goods; risk perception and implications; the political-institutional context and policy instruments; cost-benefit analysis; multiple-criteria decision-making approaches; multidimensional life-cycle analysis; policy implementation issues; conflict resolution; case studies."
URBP 507,Planning and Infrastructure,"Urban Planning : An exploration of the interrelationship between land-use planning and infrastructure provision, especially water and sewerage. An examination of their policy and regulatory frameworks and other methodology of plan making and evaluation."
URBP 514,Community Design Workshop,"Urban Planning : Context-focused community-based architectural projects undertaken in collaboration with external partners. Exploration of challenges, needs, and opportunities in architectural and urban-design interventions on real sites through interdisciplinary and cross-sectoral collaboration."
URBP 519,Sustainable Development Plans,"Urban Planning : Geared for solving real-world environmental problems related to water at the local, regional and international scale in Barbados. Projects to be designed by instructors in consultation with university, government and NGO partners and to be conducted by teams of 2 to 4 students in collaboration with them."
URBP 520,Globalization: Planning and Change,"Urban Planning : Economic and social issues related to planning for sustainable development, with a focus on water.  Political and environmental determinants of resource use.  Impact of global, regional and local institutions, programs and plans in Barbados and in the field locale in general."
URBP 530,Urban Infrastructure and Services in International Context,"Urban Planning : Issues of practical and theoretical importance in relation to urban infrastructure and services in the international context: science and technology, political economy, policy analysis, policy implementation, public finance, and institutions and governance."
