School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
McGill,CHEE 510,Advanced Separation Processes, ,Yes,"Chemical Engineering : Introduction to thermodynamics of ideal multicomponent vapour-liquid equilibrium concepts; distillation of multicomponent mixtures; numerical solution of the MESH equations (mass balances, equilibrium expression, components, summations and enthalpy balances) for distillation columns operating under realistic conditions; introduction to non-ideal thermodynamics; gas absorption; simulation using commercial process simulation software."
McGill,CHEE 511,Catalysis for Sustainable Fuels and Chemicals, ,Yes,Chemical Engineering : Introduction to catalytic processes for the production of sustainable fuels and chemicals. Topics: From fossil fuel to renewable fuel. Syngas vs. platform route. Biomass upgrading. Renewable natural gas. CO2 as chemical building block. Theory of photo- and electro-catalysis.
McGill,CHEE 512,Stem Cell Bioprocess Engineering, ,Yes,"Chemical Engineering : Introduction to stem cell biology. Cell growth models applicable to stem cells and their progeny. Upstream processing (cell culture systems, bioreactors), downstream processing (cell separation, purification) and quality management (current good manufacturing practice, regulations) applied to therapeutic cells."
McGill,CHEE 515,Material Surfaces: A Biomimetic Approach, ,Yes,"Chemical Engineering : Investigation of the factors that cause biological surfaces to have superb functionalities; chemical and physical concepts responsible for the respective interfacial phenomena, such as surface tension, thermodynamics, kinetics, electrical double layers, adsorption, and surface wetting; comparison of nature's solutions to engineering problems with synthetic approaches."
McGill,CHEE 541,Electrochemical Engineering, ,Yes,"Chemical Engineering : Electrochemical systems: electrodes, reactors. Electrochemical stoichiometry, thermodynamics and kinetics. Mass and charge transport. Current and potential distribution in an electrochemical reactor. Electrocatalysis. Fuel cells technology. Batteries. Industrial electrochemical processes. Electrochemical sensors. Biomedical electrochemistry. Passivity, corrosion and corrosion prevention. Electrocrystalization. Experimental Methods."
McGill,CHEE 543,Plasma Engineering, ,Yes,"Chemical Engineering : Description of the plasma state and parameters, plasma generation methods, and of the related process control and instrumentation. Electrical breakdown in gases and a series of discharge models are covered. Plasma processing applications such as PVD, PECVD, plasma polymerisation and etching, environmental applications, nanoparticle synthesis, spraying and sterilization are treated."
McGill,CHEE 561,Introduction to Soft Tissue Biophysics, ,Yes,"Chemical Engineering : Soft tissue structure and function: tissue, cell, and molecular scales. Interstitial solute transport, modeling effective transport properties (diffusivity, partitioning). Poroelastic mechanics, modeling of mechanical properties (modulus, permeability). The electrical double layer, electrostatic component of modulus, modeling electrokinetic phenomena (streaming potential, electroosmosis). Applications: biomechanics, mechanobiology, tissue engineering, functional assessment, biomedical entrepreneurship."
McGill,CHEE 571,Small Computer Applications: Chemical Engineering, ,Yes,"Chemical Engineering : The use of small computers employing a high level language for data acquisition and the control of chemical processes. Real-time system characteristics and requirements, analog to digital, digital to analog conversions and computer control loops are examined. Block level simulation."
McGill,CHEE 584,Polymer Processing, ,Yes,"Chemical Engineering : Survey of polymer processing operations with emphasis on the application of polymer rheology and transport phenomena to predict performance, including polymer rheology and constitutive equations, mixing, extrusion, injection molding, coating flows, fiber spinning, film blowing, blow molding, compression molding, thermoforming and composites processing."
McGill,CHEE 585,Foundations of Soft Matter, ,Yes,"Chemical Engineering : Introduction to soft condensed matter. Atomic and molecular origins of hydrodynamics and elasticity. Microscale order and disorder, phase transitions and dynamics. Polymer solutions, melts and gels. Surfactants, self-assembled structures, and fluid membranes. Colloidal dispersions, their dynamics, gels and crystals. Liquid crystals. Integration of the foregoing topics with modern experimental techniques in soft-matter research."
McGill,CHEE 587,Chemical Processing: Electronics Industry, ,Yes,"Chemical Engineering : Introduction to semiconductors and elementary semiconductor devices. Chemical processes and unit operations in the manufacture of microelectronic components with emphasis on silicon chip fabrication, fundamentals of crystal growth, photolithography, deposition of thin films, dopant diffusion, plasma and chemical etching, packaging. Safety and environmental concerns. Sustainability practices in this industry."
